"date","prec","tmin","tmax","bullet","color","um"
"Dom 1","0.0","-1.9","9.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 2","7.0","1.8","10.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mar 3","8.0","4.3","10.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mer 4","8.0","1.7","6.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 5","3.0","-0.6","8.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 6","0.0","0.5","8.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 7","0.0","-1.0","9.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 8","0.0","-2.0","9.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 9","0.0","-4.2","8.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 10","0.0","-2.6","9.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 11","0.0","-2.6","9.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 12","0.0","-2.6","10.3","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 13","0.0","3.4","8.1","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Sab 14","0.0","-1.0","9.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 15","0.0","-4.4","7.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 16","0.0","-4.2","6.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 17","0.0","-6.1","4.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 18","0.0","-4.6","9.4","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 19","0.0","-4.0","7.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Ven 20","0.0","0.2","10.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 21","0.0","-3.5","10.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 22","0.0","-0.1","11.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 23","0.0","1.5","11.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 24","0.0","0.4","10.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 25","0.0","-3.4","7.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 26","0.0","-4.9","7.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 27","0.0","-4.6","6.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 28","0.0","-4.0","8.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 29","0.0","-0.6","8.2","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Lun 30","1.0","-0.7","5.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 31","6.5","-2.5","3.1","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
