"date","prec","tmin","tmax","bullet","color","um"
"Gio 1","5.0","5.8","18.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 2","14.0","8.9","15.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 3","44.0","9.0","13.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Dom 4","1.0","8.4","15.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 5","0.0","2.2","21.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 6","0.0","4.4","21.7","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 7","0.0","4.9","18.6","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Gio 8","6.0","5.2","21.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 9","0.0","6.4","23.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 10","0.0","6.5","23.5","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 11","0.0","9.0","21.4","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 12","0.0","8.9","20.6","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 13","4.0","3.9","18.8","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 14","5.0","7.3","19.4","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 15","0.0","4.4","18.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 16","1.0","6.4","19.7","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 17","9.0","5.7","20.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Dom 18","0.0","4.2","21.7","https://www.3bmeteo.com/images/set_icone/7/60.png","#1461A1","mm"
"Lun 19","0.0","8.2","20.4","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 20","0.0","8.4","22.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 21","0.0","8.2","27.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 22","0.0","9.3","26.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 23","5.0","12.0","18.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 24","0.0","7.5","22.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 25","3.0","6.1","26.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Lun 26","3.0","11.6","22.5","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 27","9.0","9.6","18.0","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 28","0.0","11.3","18.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 29","5.0","4.9","20.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 30","17.1","7.7","19.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 31","0.0","10.7","21.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
