"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","0.0","13.5","25.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 2","0.0","14.4","24.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 3","0.0","12.8","24.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 4","0.0","15.3","24.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 5","3.0","15.6","25.4","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 6","8.0","15.1","25.7","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 7","0.0","15.5","27.9","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Ven 8","0.0","14.8","26.5","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Sab 9","0.0","13.6","25.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 10","0.0","16.8","27.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 11","0.0","17.6","27.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 12","0.0","16.8","28.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 13","3.0","14.5","23.6","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 14","0.0","9.0","20.7","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 15","10.0","8.0","14.3","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 16","0.0","8.8","18.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 17","0.0","9.5","22.9","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 18","0.0","12.6","24.4","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 19","0.0","15.3","26.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 20","0.0","15.3","28.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 21","0.0","14.7","25.4","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 22","0.0","15.2","28.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 23","3.0","16.0","22.2","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Dom 24","3.0","16.0","24.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 25","7.0","15.0","22.5","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mar 26","6.0","14.1","26.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 27","11.0","15.2","27.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 28","6.0","14.6","25.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 29","0.0","13.6","25.5","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Sab 30","0.0","14.6","25.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 31","0.0","15.3","27.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
