"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","0.0","2.0","6.1","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Sab 2","0.0","1.5","11.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 3","0.0","3.5","11.2","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 4","3.0","1.7","10.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 5","0.0","2.0","7.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 6","0.0","0.7","9.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 7","2.0","4.7","10.2","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Ven 8","0.0","2.0","7.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 9","0.0","0.9","9.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 10","2.0","3.7","8.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Lun 11","12.0","-0.9","10.8","https://www.3bmeteo.com/images/set_icone/7/21.png","#1461A1","mm"
"Mar 12","2.0","-3.2","5.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 13","2.0","-0.4","6.2","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 14","0.0","-2.4","8.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 15","0.0","1.9","12.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 16","0.0","3.8","13.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 17","0.0","4.6","9.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 18","14.8","1.1","6.4","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 19","3.2","-1.0","3.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mer 20","0.0","-1.5","5.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 21","0.0","-1.3","8.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 22","0.0","1.5","12.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 23","0.0","4.2","16.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 24","0.0","7.0","17.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 25","0.0","3.8","15.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 26","13.4","-2.2","3.4","https://www.3bmeteo.com/images/set_icone/7/20.png","#1461A1","mm"
"Mer 27","0.0","-1.0","6.4","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Gio 28","0.0","-1.7","7.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 29","0.0","-0.7","8.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 30","0.0","0.4","12.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 31","0.0","2.6","14.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
