"date","prec","tmin","tmax","bullet","color","um"
"Gio 1","0.0","7.5","19.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 2","10.0","9.9","17.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 3","34.0","9.9","15.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Dom 4","0.0","9.7","16.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 5","0.0","4.0","23.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 6","0.0","6.4","23.8","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 7","0.0","6.7","20.6","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Gio 8","2.0","8.2","22.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 9","0.0","9.0","25.5","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Sab 10","0.0","8.1","24.4","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 11","0.0","11.4","23.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 12","0.0","12.3","22.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 13","6.0","7.0","20.8","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 14","9.0","7.7","21.6","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 15","0.0","5.8","20.8","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 16","1.0","8.3","21.6","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 17","6.0","8.8","20.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Dom 18","0.0","7.5","21.5","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 19","0.0","10.6","21.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 20","0.0","10.7","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 21","0.0","10.1","27.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 22","0.0","12.3","27.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 23","11.0","13.9","20.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 24","0.0","10.2","22.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 25","0.0","8.0","27.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 26","6.0","11.9","23.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 27","6.0","10.7","20.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mer 28","0.0","11.9","20.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 29","6.0","7.2","23.9","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 30","17.1","9.7","23.6","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 31","2.0","12.0","20.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
