"date","prec","tmin","tmax","bullet","color","um"
"Dom 1","22.0","9.6","17.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 2","18.0","8.3","16.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 3","8.0","10.7","22.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 4","2.0","7.5","22.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 5","0.0","7.2","20.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 6","0.0","7.2","21.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 7","10.0","7.0","22.6","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Dom 8","1.0","10.9","19.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Lun 9","0.0","12.6","23.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 10","2.0","12.4","23.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 11","1.0","13.6","19.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 12","12.0","12.0","20.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 13","16.0","10.2","19.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 14","6.0","11.8","20.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 15","14.0","11.5","18.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 16","11.0","8.1","20.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mar 17","2.0","9.0","20.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 18","0.0","7.5","21.6","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 19","27.1","9.2","16.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 20","2.0","7.7","20.4","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 21","0.0","9.2","24.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 22","0.0","9.4","26.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 23","13.0","9.8","18.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 24","8.0","8.0","21.5","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 25","0.0","7.4","23.6","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 26","0.0","8.1","26.5","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Ven 27","0.0","10.5","28.4","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 28","0.0","10.8","29.6","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 29","13.0","13.0","21.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 30","0.0","11.4","25.3","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 31","8.0","10.2","22.3","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
