"date","prec","tmin","tmax","bullet","color","um"
"Mar 1","0.0","-2.3","4.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 2","0.0","-2.6","11.8","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 3","2.4","-4.8","0.2","https://www.3bmeteo.com/images/set_icone/7/20.png","#1461A1","mm"
"Ven 4","3.9","-5.9","-1.8","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Sab 5","0.0","-6.0","2.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 6","0.0","-1.2","6.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 7","0.0","-2.7","6.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 8","0.0","-1.3","5.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 9","3.0","-1.4","5.4","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Gio 10","0.0","-4.0","2.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Ven 11","0.0","-4.0","1.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 12","0.0","-4.5","3.0","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 13","0.0","-2.1","5.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 14","7.0","1.0","9.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 15","0.0","-1.1","6.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 16","0.0","-0.6","6.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 17","4.0","2.0","5.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 18","5.0","2.9","5.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 19","2.0","-1.0","4.2","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Dom 20","5.0","0.9","4.1","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Lun 21","4.0","1.0","4.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 22","5.0","-1.5","4.4","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Mer 23","5.0","-3.1","2.1","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Gio 24","6.6","0.1","4.1","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Ven 25","0.0","-2.0","3.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 26","0.0","-2.0","3.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 27","2.0","-0.1","5.4","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Lun 28","15.8","0.6","5.3","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Mar 29","0.0","-2.0","4.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 30","6.7","-3.0","2.0","https://www.3bmeteo.com/images/set_icone/7/21.png","#1461A1","mm"
"Gio 31","9.9","-2.4","4.3","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
