"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","6.0","4.7","12.6","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 2","2.0","6.4","16.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 3","0.0","6.5","13.3","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Sab 4","16.0","7.9","10.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 5","10.0","3.2","9.7","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 6","10.0","1.7","9.5","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mar 7","0.0","1.3","13.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 8","0.0","3.4","17.4","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 9","2.0","6.8","12.4","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Ven 10","0.0","7.1","16.8","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 11","0.0","9.8","16.6","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 12","10.0","8.0","12.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 13","2.0","6.9","11.3","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 14","1.0","4.9","8.3","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 15","12.0","3.0","8.4","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 16","5.0","3.3","15.8","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 17","0.0","5.4","16.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 18","9.0","8.9","11.4","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 19","11.0","7.2","12.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 20","8.0","5.6","9.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 21","10.0","6.7","11.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 22","2.0","7.5","15.8","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 23","10.0","7.6","16.9","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 24","2.0","8.0","15.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 25","3.0","8.5","17.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 26","22.0","11.4","12.4","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 27","22.0","11.0","13.1","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Mar 28","8.0","10.4","15.3","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mer 29","9.0","8.0","14.8","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 30","14.0","7.5","15.7","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 31","3.0","8.0","14.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
