"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","3.0","8.1","19.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 2","5.0","11.3","19.2","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Lun 3","4.0","10.6","19.0","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mar 4","5.0","12.4","20.1","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 5","0.0","12.1","22.4","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Gio 6","0.0","14.3","23.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 7","0.0","14.2","27.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 8","0.0","18.4","29.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 9","0.0","17.7","30.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 10","0.0","20.6","30.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mar 11","0.0","19.8","29.4","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 12","0.0","19.6","30.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 13","0.0","18.0","29.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 14","0.0","20.0","31.5","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Sab 15","0.0","19.8","29.4","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 16","0.0","17.0","28.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 17","0.0","17.7","27.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 18","2.0","16.6","27.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 19","3.0","16.8","26.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Gio 20","0.0","16.7","27.6","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 21","0.0","16.6","28.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 22","1.0","17.8","28.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Dom 23","0.0","14.3","27.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 24","0.0","15.9","28.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 25","0.0","16.6","28.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 26","3.0","18.0","28.5","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Gio 27","0.0","19.3","31.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 28","3.0","20.5","33.7","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Sab 29","0.0","20.0","30.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 30","0.0","16.9","30.9","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
