"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","0.0","-1.2","8.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 2","7.0","-1.4","7.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Ven 3","12.0","5.9","10.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 4","20.0","7.9","12.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 5","25.0","4.8","11.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 6","0.0","0.2","11.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 7","0.0","0.5","10.1","https://www.3bmeteo.com/images/set_icone/7/60.png","#1461A1","mm"
"Mer 8","0.0","-0.1","10.1","https://www.3bmeteo.com/images/set_icone/7/60.png","#1461A1","mm"
"Gio 9","0.0","0.4","10.2","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Ven 10","0.0","3.0","10.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Sab 11","0.0","2.9","9.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 12","0.0","2.0","11.3","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Lun 13","0.0","-1.7","9.0","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Mar 14","18.0","4.9","8.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 15","2.0","2.6","9.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 16","0.0","-1.0","7.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Ven 17","28.0","5.5","10.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Sab 18","4.0","9.2","12.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Dom 19","12.0","7.7","12.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 20","3.0","4.9","10.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mar 21","10.0","4.2","9.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 22","3.0","3.1","9.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 23","12.0","1.3","9.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 24","15.6","3.7","8.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 25","1.0","0.3","8.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 26","0.0","-3.7","8.0","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 27","4.8","-1.1","1.3","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Mar 28","2.0","-1.8","4.2","https://www.3bmeteo.com/images/set_icone/7/17.png","#1461A1","mm"
"Mer 29","4.0","-3.7","7.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 30","22.0","2.7","8.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Ven 31","27.0","6.0","9.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
