"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","0.0","-0.5","11.9","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 2","0.0","-1.9","15.4","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 3","0.0","3.7","18.0","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Sab 4","0.0","4.5","19.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 5","0.0","5.3","20.4","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 6","0.0","6.1","21.7","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Mar 7","0.0","7.6","22.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 8","0.0","10.0","22.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 9","0.0","6.5","22.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 10","0.0","9.3","23.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 11","0.0","7.7","24.9","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 12","0.0","7.7","25.0","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Lun 13","1.3","9.2","23.4","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mar 14","6.7","9.3","21.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 15","0.0","4.0","18.9","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 16","0.0","4.9","22.0","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 17","0.0","6.4","23.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Sab 18","0.0","10.0","22.4","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Dom 19","1.9","9.3","22.1","https://www.3bmeteo.com/images/set_icone/7/68.png","#1461A1","mm"
"Lun 20","21.5","12.6","16.3","https://www.3bmeteo.com/images/set_icone/7/54.png","#1461A1","mm"
"Mar 21","10.3","10.6","16.6","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Mer 22","6.5","11.3","16.6","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 23","0.0","8.0","21.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 24","0.0","7.6","22.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 25","0.0","8.3","21.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 26","0.0","8.5","21.9","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 27","0.0","8.0","22.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 28","28.5","10.5","18.3","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Mer 29","14.3","11.4","20.3","https://www.3bmeteo.com/images/set_icone/7/69.png","#1461A1","mm"
"Gio 30","0.5","11.1","21.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
