"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","0.0","14.1","21.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 2","11.0","14.3","20.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 3","0.0","15.1","22.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 4","0.0","12.5","22.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 5","0.0","13.7","23.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 6","0.0","13.0","25.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 7","5.0","14.6","26.3","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 8","2.0","14.8","24.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 9","17.1","16.9","21.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 10","6.0","15.0","23.4","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Sab 11","0.0","15.5","24.6","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 12","14.0","17.4","23.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 13","0.0","13.9","24.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 14","0.0","15.4","24.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 15","0.0","16.4","25.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 16","3.0","15.9","31.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 17","0.0","17.5","25.5","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 18","0.0","13.6","27.8","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 19","2.0","15.5","24.8","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 20","10.0","15.4","22.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 21","0.0","13.2","25.6","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mer 22","0.0","14.7","30.8","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Gio 23","6.0","16.8","35.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 24","0.0","19.3","34.7","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Sab 25","0.0","20.0","33.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 26","0.0","19.1","31.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 27","0.0","20.2","28.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 28","0.0","15.8","29.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 29","0.0","17.6","30.8","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 30","0.0","18.1","30.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
