"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","2.0","13.4","24.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 2","31.0","14.8","23.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 3","4.0","15.1","23.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 4","0.0","13.4","25.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 5","3.0","11.6","22.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 6","27.1","12.0","19.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 7","33.0","11.8","20.4","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 8","8.0","8.6","20.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 9","4.0","12.6","21.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 10","5.0","11.2","19.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 11","4.0","8.3","14.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 12","0.0","8.5","17.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 13","6.0","7.3","18.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 14","5.0","15.5","26.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 15","15.1","15.2","22.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 16","0.0","11.7","20.1","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Lun 17","0.0","11.3","23.2","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Mar 18","7.0","12.9","17.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 19","0.0","10.8","19.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 20","2.0","12.9","19.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 21","3.0","12.3","17.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 22","0.0","7.8","18.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 23","3.0","11.1","21.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 24","0.0","14.4","26.2","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mar 25","0.0","16.0","25.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 26","6.0","16.4","20.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 27","31.0","13.5","22.4","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 28","0.0","9.0","19.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 29","0.0","6.0","21.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 30","0.0","9.0","21.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 31","0.0","8.0","19.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
