"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","3.0","20.3","27.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 2","14.0","18.8","25.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 3","6.0","12.5","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 4","0.0","12.2","26.2","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mar 5","0.0","13.2","27.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 6","0.0","14.3","27.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 7","3.0","18.1","26.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 8","0.0","14.5","25.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 9","0.0","14.9","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 10","131.0","16.9","21.0","https://www.3bmeteo.com/images/set_icone/7/6.png","#1461A1","mm"
"Lun 11","29.0","14.9","21.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 12","0.0","14.3","25.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 13","0.0","13.5","26.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 14","0.0","13.6","24.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 15","0.0","15.6","25.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 16","15.0","17.1","25.1","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Dom 17","44.9","15.2","22.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 18","2.0","12.4","22.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 19","26.1","12.8","20.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mer 20","6.0","9.6","20.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 21","0.0","8.2","23.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 22","0.0","9.5","22.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 23","0.0","9.6","22.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 24","0.0","10.6","22.2","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 25","0.0","11.5","23.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 26","0.0","10.9","22.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 27","0.0","13.0","22.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 28","0.0","11.5","23.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 29","0.0","12.1","24.5","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 30","3.0","12.4","22.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
