"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","3.0","14.0","27.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 2","9.0","15.0","21.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 3","0.0","10.0","24.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 4","0.0","12.0","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 5","10.0","14.2","21.1","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Lun 6","23.1","12.5","18.0","https://www.3bmeteo.com/images/set_icone/7/63.png","#1461A1","mm"
"Mar 7","11.0","12.0","19.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 8","3.0","10.8","21.2","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Gio 9","0.0","10.0","23.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 10","0.0","13.3","21.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 11","0.0","13.3","21.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 12","0.0","11.8","21.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 13","0.0","10.0","22.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 14","0.0","7.0","22.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 15","4.0","10.8","20.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 16","17.0","14.0","21.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 17","18.0","13.4","19.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 18","2.0","10.0","24.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 19","2.0","14.3","19.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 20","2.0","11.0","18.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 21","14.0","8.5","18.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 22","57.1","13.1","22.4","https://www.3bmeteo.com/images/set_icone/7/63.png","#1461A1","mm"
"Gio 23","18.0","12.2","17.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 24","0.0","10.8","18.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 25","8.0","10.8","16.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 26","4.0","7.5","17.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 27","0.0","7.8","18.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 28","6.0","10.2","21.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 29","2.0","11.5","19.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 30","14.0","8.2","16.1","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 31","32.1","8.5","15.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
