"date","prec","tmin","tmax","bullet","color","um"
"Mar 1","0.0","14.0","25.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 2","0.0","14.0","26.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 3","0.0","14.4","29.8","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 4","0.0","16.0","31.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 5","0.0","19.8","27.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 6","0.0","16.0","29.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 7","0.0","16.0","28.4","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mar 8","0.0","19.8","25.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 9","0.0","15.8","24.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 10","7.0","16.3","23.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 11","2.0","13.0","25.6","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 12","2.0","16.0","25.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 13","13.0","15.2","22.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 14","17.1","14.8","23.5","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 15","3.0","13.0","27.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mer 16","3.0","16.0","29.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Gio 17","6.0","17.0","31.0","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 18","0.0","16.0","31.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 19","0.0","17.0","31.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 20","0.0","18.0","32.6","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 21","11.0","19.2","25.3","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mar 22","21.0","16.5","23.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mer 23","0.0","16.0","28.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 24","0.0","17.8","26.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 25","0.0","16.0","28.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 26","17.1","18.5","27.5","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Dom 27","3.0","15.0","27.7","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Lun 28","0.0","16.0","26.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 29","0.0","17.8","26.3","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 30","22.0","15.2","21.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 31","0.0","13.8","26.9","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
