"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","0.0","5.6","19.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 2","0.0","5.5","20.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 3","0.0","7.3","19.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 4","8.0","11.3","20.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 5","30.0","13.8","21.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 6","150.0","14.4","18.0","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Ven 7","65.0","13.7","17.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 8","0.0","12.6","19.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 9","6.0","11.3","18.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 10","0.0","11.5","19.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mar 11","2.0","11.2","18.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 12","32.1","11.6","17.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 13","11.0","10.1","18.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 14","0.0","6.5","19.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 15","27.0","9.4","18.1","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Dom 16","14.0","10.6","18.4","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 17","18.1","7.1","17.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 18","12.0","10.1","16.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 19","6.0","9.2","17.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 20","0.0","4.7","17.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 21","0.0","4.5","17.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 22","0.0","4.5","18.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 23","1.0","5.8","18.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 24","0.0","6.4","18.0","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mar 25","0.0","7.5","17.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 26","17.0","10.3","16.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 27","8.0","10.0","17.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 28","0.0","9.8","19.0","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Sab 29","4.0","13.5","18.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 30","3.0","14.2","22.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
