"date","prec","tmin","tmax","bullet","color","um"
"Gio 1","15.0","8.0","13.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 2","49.0","5.1","10.2","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Sab 3","24.0","0.5","5.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 4","0.0","-3.4","6.1","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Lun 5","0.0","-0.8","12.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 6","9.0","1.3","8.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 7","9.0","3.8","7.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 8","0.0","2.8","10.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Ven 9","0.0","-1.9","11.1","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Sab 10","0.0","-3.4","11.2","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Dom 11","0.0","-1.7","11.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 12","7.0","2.0","10.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 13","0.0","-0.1","7.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 14","0.0","-2.8","8.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 15","0.0","-5.0","9.0","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Ven 16","0.0","-4.0","8.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 17","4.0","5.5","10.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Dom 18","24.0","4.9","8.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 19","1.0","0.6","9.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 20","0.0","-0.4","8.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 21","1.8","1.7","8.2","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 22","4.8","2.6","8.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Ven 23","6.0","2.4","8.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 24","1.0","4.6","15.5","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Dom 25","2.6","-1.8","5.0","https://www.3bmeteo.com/images/set_icone/7/19.png","#1461A1","mm"
"Lun 26","1.2","-5.6","-0.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 27","0.0","-7.9","2.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 28","1.0","-8.7","4.0","https://www.3bmeteo.com/images/set_icone/7/20.png","#1461A1","mm"
