"date","prec","tmin","tmax","bullet","color","um"
"Mar 1","0.0","5.5","14.4","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 2","0.0","4.1","14.2","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Gio 3","0.0","5.4","10.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Ven 4","0.0","4.4","11.0","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Sab 5","0.0","4.6","12.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Dom 6","0.0","0.5","11.0","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Lun 7","0.0","0.8","7.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Mar 8","0.0","3.9","12.0","https://www.3bmeteo.com/images/set_icone/7/39.png","#1461A1","mm"
"Mer 9","0.0","4.8","12.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Gio 10","0.0","2.8","15.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 11","0.0","-1.2","13.1","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Sab 12","0.0","4.4","13.1","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Dom 13","0.0","6.9","12.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 14","0.0","3.6","13.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 15","0.0","-0.2","9.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 16","0.0","4.3","13.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Gio 17","0.0","0.4","11.0","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Ven 18","0.0","1.8","10.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 19","0.0","5.6","11.0","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Dom 20","0.0","2.6","7.1","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Lun 21","0.0","3.0","8.4","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Mar 22","2.0","6.8","11.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mer 23","0.0","6.7","13.2","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Gio 24","0.0","7.4","13.1","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Ven 25","0.0","5.1","13.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 26","0.0","1.8","8.1","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Dom 27","0.0","1.1","5.1","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Lun 28","0.0","0.5","6.1","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Mar 29","0.0","-0.3","9.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 30","0.0","0.7","7.0","https://www.3bmeteo.com/images/set_icone/7/40.png","#1461A1","mm"
"Gio 31","0.0","-1.9","8.0","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
