"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","4.7","8.4","12.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Dom 2","0.9","9.8","15.5","https://www.3bmeteo.com/images/set_icone/7/48.png","#1461A1","mm"
"Lun 3","0.0","8.0","16.5","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 4","12.0","4.6","14.9","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mer 5","0.0","4.4","11.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 6","0.0","0.3","12.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 7","0.0","-3.8","12.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 8","0.0","-2.4","12.7","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 9","0.2","-1.7","11.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Lun 10","4.1","7.7","14.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Mar 11","0.0","8.1","15.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 12","0.0","3.3","14.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 13","0.3","-0.4","14.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Ven 14","8.8","5.2","16.9","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 15","0.0","-0.3","15.7","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Dom 16","0.0","-0.7","15.5","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 17","0.0","2.4","14.6","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 18","1.0","6.7","13.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 19","0.9","4.6","13.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 20","0.0","-1.1","13.8","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Ven 21","0.0","-1.6","14.3","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 22","0.0","1.1","16.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 23","0.0","1.7","14.8","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Lun 24","0.0","7.5","16.7","https://www.3bmeteo.com/images/set_icone/7/55.png","#1461A1","mm"
"Mar 25","0.0","7.9","17.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 26","10.4","3.1","12.1","https://www.3bmeteo.com/images/set_icone/7/29.png","#1461A1","mm"
"Gio 27","3.7","-2.6","13.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Ven 28","2.1","2.9","14.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 29","0.0","-0.6","15.6","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
