"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","1.2","12.4","19.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Sab 2","2.8","12.5","22.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 3","0.0","11.7","22.5","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Lun 4","0.0","8.2","23.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 5","0.0","6.1","23.3","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 6","0.8","12.2","21.9","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 7","0.0","8.5","22.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 8","0.0","9.6","25.5","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Sab 9","0.0","6.3","25.9","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 10","0.0","12.2","26.5","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Lun 11","10.0","12.0","22.4","https://www.3bmeteo.com/images/set_icone/7/69.png","#1461A1","mm"
"Mar 12","16.2","11.9","21.3","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Mer 13","0.0","11.8","26.2","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Gio 14","0.0","12.3","30.0","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Ven 15","10.3","13.8","22.6","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Sab 16","0.4","13.5","23.2","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Dom 17","0.5","13.6","27.9","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 18","3.3","16.1","25.9","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 19","17.4","15.0","24.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mer 20","8.4","13.2","20.0","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Gio 21","0.0","11.9","23.9","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 22","0.0","8.8","26.3","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Sab 23","0.0","9.3","27.6","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 24","0.3","9.8","25.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Lun 25","0.0","11.0","26.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 26","0.0","10.0","24.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 27","0.0","6.9","21.9","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 28","0.0","9.4","24.5","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Ven 29","12.2","10.1","16.6","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Sab 30","4.8","10.2","21.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 31","0.6","9.7","22.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
