"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","0.0","6.5","14.1","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Sab 2","0.0","2.9","18.0","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Dom 3","0.0","1.1","18.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 4","0.0","3.5","18.3","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Mar 5","0.0","7.8","16.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 6","0.0","2.8","18.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 7","2.0","9.7","18.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Ven 8","0.0","7.3","16.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 9","0.0","3.5","17.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 10","0.0","6.6","16.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Lun 11","5.0","6.3","16.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mar 12","0.0","0.9","13.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 13","3.0","4.6","13.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 14","0.0","2.0","16.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 15","0.0","7.7","17.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 16","0.0","4.8","19.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 17","0.0","9.6","17.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 18","10.0","6.7","11.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 19","3.0","4.0","13.4","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 20","0.0","2.8","15.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 21","0.0","1.7","17.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 22","0.0","2.4","20.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 23","0.0","3.3","22.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 24","0.0","4.9","23.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 25","0.0","5.0","20.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 26","0.0","5.9","13.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 27","0.0","4.2","14.2","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Gio 28","0.0","3.5","17.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 29","0.0","2.5","18.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 30","0.0","2.1","20.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 31","0.0","3.6","21.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
