"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","0.0","7.2","14.3","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Sab 2","0.0","5.6","16.6","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Dom 3","0.0","2.5","19.8","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 4","2.0","5.0","18.6","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 5","0.0","9.4","16.9","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 6","0.0","5.0","18.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 7","1.0","10.1","17.3","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Ven 8","0.0","9.4","17.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 9","0.0","6.1","17.6","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Dom 10","1.0","8.3","15.3","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Lun 11","4.0","8.1","18.1","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Mar 12","0.0","2.3","15.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 13","4.0","5.7","11.4","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 14","0.0","0.9","16.6","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 15","0.0","7.4","18.8","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 16","0.0","6.9","20.6","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 17","0.0","10.1","17.5","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Lun 18","8.0","9.2","13.6","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 19","1.0","7.7","13.8","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 20","0.0","6.8","14.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 21","0.0","7.0","18.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 22","0.0","8.3","21.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 23","0.0","7.3","23.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 24","0.0","6.9","24.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 25","0.0","6.0","20.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 26","0.0","7.1","14.5","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 27","0.0","6.1","15.6","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Gio 28","0.0","6.9","17.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 29","0.0","6.5","18.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 30","0.0","4.1","21.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 31","0.0","5.4","22.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
