"date","prec","tmin","tmax","bullet","color","um"
"Mar 1","0.0","19.6","37.9","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 2","0.0","18.3","38.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 3","0.0","20.9","37.4","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 4","0.0","20.9","35.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 5","0.0","20.7","36.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 6","0.0","20.3","34.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 7","0.0","21.0","35.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 8","0.0","19.8","34.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 9","0.0","20.2","34.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 10","0.0","22.0","35.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 11","0.0","21.4","27.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 12","5.0","19.1","26.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 13","0.0","17.0","30.9","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 14","0.0","16.5","28.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 15","0.0","17.3","30.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 16","0.0","18.5","32.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 17","0.0","18.4","32.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 18","0.0","19.3","32.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 19","0.0","17.8","29.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 20","0.0","21.8","28.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 21","0.0","17.1","29.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 22","0.0","17.1","29.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 23","0.0","16.1","29.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 24","0.0","16.2","30.9","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 25","0.0","16.2","30.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 26","0.0","16.2","33.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 27","0.0","16.7","34.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 28","0.0","16.9","35.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 29","0.0","20.9","32.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 30","0.0","16.4","30.5","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 31","0.0","18.1","30.7","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
