"date","prec","tmin","tmax","bullet","color","um"
"Mar 1","0.0","12.2","22.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 2","0.0","12.6","23.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 3","0.0","12.7","21.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 4","1.0","13.4","21.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 5","33.0","14.1","18.1","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Dom 6","3.0","15.4","21.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 7","2.0","14.8","21.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 8","11.0","12.1","20.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 9","6.0","11.6","18.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 10","17.1","12.1","17.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 11","8.0","13.2","19.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 12","0.0","13.5","20.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Dom 13","0.0","10.8","23.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Lun 14","0.0","11.7","23.3","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mar 15","2.0","11.6","20.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 16","18.0","13.9","21.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 17","0.0","9.6","21.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 18","0.0","8.7","21.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 19","0.0","13.6","21.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Dom 20","0.0","13.5","22.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 21","0.0","15.5","22.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 22","0.0","14.7","23.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 23","0.0","12.7","21.3","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 24","5.0","13.8","19.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 25","0.0","13.6","22.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 26","0.0","11.8","21.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 27","0.0","13.5","21.3","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Lun 28","0.0","13.7","21.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 29","0.0","14.4","22.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 30","0.0","12.7","21.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 31","0.0","11.6","21.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
