"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","39.1","3.6","9.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Dom 2","15.0","3.2","8.1","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Lun 3","3.0","-0.2","12.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 4","26.0","4.1","8.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mer 5","3.0","0.3","14.1","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Gio 6","0.0","5.7","13.2","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Ven 7","0.0","6.1","16.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 8","2.0","6.1","14.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 9","0.0","3.4","15.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 10","6.0","4.4","13.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mar 11","0.0","5.7","12.0","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mer 12","0.0","2.6","15.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Gio 13","0.0","2.5","16.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 14","0.0","3.7","16.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Sab 15","0.0","5.5","16.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 16","0.0","4.7","17.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 17","0.0","6.4","18.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 18","0.0","4.0","17.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 19","0.0","8.8","16.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 20","0.0","5.6","18.2","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 21","0.0","7.7","17.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 22","3.0","9.3","14.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 23","21.0","7.5","13.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Lun 24","17.0","4.9","10.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mar 25","6.0","2.5","10.3","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 26","6.0","4.0","12.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 27","24.0","6.9","9.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 28","0.0","6.7","14.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 29","0.0","3.5","18.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 30","0.0","6.2","18.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Lun 31","0.0","5.8","18.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
