"date","prec","tmin","tmax","bullet","color","um"
"Mar 1","0.0","8.5","14.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 2","0.0","4.5","14.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 3","0.0","4.8","10.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Ven 4","0.0","7.8","13.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 5","0.0","6.8","13.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 6","0.0","4.9","12.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 7","0.0","4.6","15.2","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mar 8","1.0","6.1","13.2","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mer 9","0.0","7.2","13.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 10","0.0","4.8","13.3","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Ven 11","0.0","1.8","12.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 12","0.0","0.5","13.0","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 13","0.0","2.0","12.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 14","0.0","3.8","12.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Mar 15","0.0","0.8","13.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 16","0.0","4.8","13.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Gio 17","0.0","1.7","13.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Ven 18","0.0","0.6","13.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 19","0.0","2.5","12.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 20","0.0","0.7","11.0","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Lun 21","0.0","0.8","12.1","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Mar 22","0.0","1.7","13.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 23","0.0","1.7","13.1","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Gio 24","0.0","2.8","13.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 25","0.0","3.6","14.0","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Sab 26","0.0","1.6","14.2","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Dom 27","0.0","1.8","12.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 28","0.0","0.6","13.1","https://www.3bmeteo.com/images/set_icone/7/41.png","#1461A1","mm"
"Mar 29","0.0","0.8","12.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mer 30","0.0","-0.2","10.2","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 31","0.0","1.4","9.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
