"date","prec","tmin","tmax","bullet","color","um"
"Dom 1","0.0","10.3","21.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 2","0.0","9.1","22.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 3","0.0","10.2","23.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 4","0.0","11.2","24.8","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 5","0.0","11.6","23.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 6","0.0","10.7","26.8","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 7","0.0","13.1","27.7","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Dom 8","0.0","14.2","31.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 9","0.0","14.8","31.9","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 10","0.0","16.8","30.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 11","0.0","16.3","31.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 12","3.0","17.5","32.2","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 13","0.0","16.0","29.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 14","3.0","17.9","27.4","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Dom 15","17.0","15.7","25.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 16","34.1","14.6","21.6","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 17","10.0","13.5","21.8","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mer 18","12.0","14.1","21.7","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Gio 19","5.0","14.6","22.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 20","0.0","11.5","24.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 21","0.0","12.2","25.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 22","0.0","13.7","25.6","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 23","0.0","14.6","27.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 24","0.0","18.0","27.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 25","8.0","18.9","25.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 26","17.1","16.8","23.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 27","0.0","15.0","25.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 28","0.0","14.4","26.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 29","0.0","14.3","27.7","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 30","6.0","19.0","24.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
