"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","0.0","5.6","18.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 2","0.0","5.5","19.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 3","0.0","8.0","18.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 4","8.0","10.7","19.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 5","30.0","13.1","20.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 6","150.0","13.4","17.0","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Ven 7","65.0","12.8","16.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 8","0.0","13.7","18.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 9","6.0","12.0","17.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 10","0.0","12.0","18.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mar 11","2.0","11.8","17.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 12","32.1","11.1","16.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 13","11.0","9.1","17.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 14","0.0","6.4","18.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 15","27.0","10.7","17.1","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Dom 16","14.0","10.1","17.4","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 17","18.1","7.6","16.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 18","12.0","10.1","15.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 19","6.0","8.2","16.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 20","0.0","4.7","16.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 21","0.0","4.4","16.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 22","0.0","4.3","17.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Dom 23","1.0","6.0","17.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 24","0.0","5.9","17.0","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Mar 25","0.0","7.3","16.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 26","17.0","9.8","15.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 27","8.0","10.3","16.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 28","0.0","9.8","18.0","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Sab 29","4.0","13.6","17.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 30","3.0","13.8","21.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
