"date","prec","tmin","tmax","bullet","color","um"
"Gio 1","2.0","6.7","17.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 2","29.0","9.5","14.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 3","10.0","8.3","16.2","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Dom 4","3.0","8.8","15.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 5","0.0","6.3","17.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 6","0.0","6.2","20.5","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 7","0.0","10.7","19.4","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 8","0.0","11.3","21.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 9","0.0","9.2","22.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 10","0.0","10.4","21.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 11","0.0","11.7","20.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 12","0.0","14.2","21.2","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Mar 13","15.0","11.7","18.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mer 14","6.0","8.0","20.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 15","3.0","7.4","20.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 16","0.0","8.9","18.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 17","0.0","11.9","19.3","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 18","0.0","6.5","20.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 19","2.0","11.2","18.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mar 20","0.0","12.8","21.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 21","0.0","10.4","23.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 22","0.0","10.4","24.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 23","16.0","16.4","21.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 24","2.0","13.0","22.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 25","3.0","11.3","25.3","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Lun 26","6.0","15.0","22.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 27","0.0","13.4","18.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mer 28","0.0","12.9","19.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 29","0.0","12.5","22.3","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 30","0.0","10.5","22.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 31","21.1","10.5","18.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
