"date","prec","tmin","tmax","bullet","color","um"
"Lun 1","0.0","4.8","16.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 2","1.0","5.8","16.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 3","3.0","8.9","12.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 4","2.0","2.4","10.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 5","0.0","-0.1","12.0","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 6","0.0","1.5","13.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 7","3.0","6.8","11.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Lun 8","5.0","7.6","12.3","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Mar 9","1.0","8.4","14.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 10","14.0","5.9","12.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 11","9.0","3.3","11.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 12","15.0","5.6","11.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 13","6.0","7.4","14.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Dom 14","15.0","9.3","13.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Lun 15","15.0","9.0","13.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 16","3.0","9.4","18.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 17","2.0","8.8","14.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Gio 18","0.0","7.3","13.2","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Ven 19","0.0","4.2","13.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 20","0.0","5.2","13.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 21","0.0","3.2","14.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 22","0.0","6.6","15.2","https://www.3bmeteo.com/images/set_icone/7/52.png","#1461A1","mm"
"Mar 23","3.0","8.8","14.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 24","0.0","5.0","16.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 25","8.0","8.9","15.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 26","2.0","5.9","13.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 27","6.0","7.6","14.0","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Dom 28","37.0","10.5","15.1","https://www.3bmeteo.com/images/set_icone/7/7.png","#1461A1","mm"
"Lun 29","32.0","6.9","13.3","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
