"date","prec","tmin","tmax","bullet","color","um"
"Sab 1","0.0","17.9","22.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 2","1.0","15.0","24.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 3","15.0","15.8","22.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 4","14.0","15.4","19.3","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mer 5","17.0","16.4","22.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Gio 6","6.0","16.6","26.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 7","0.0","15.5","28.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 8","0.0","14.4","28.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 9","0.0","15.4","26.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 10","0.0","16.7","25.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 11","0.0","14.6","26.2","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 12","8.0","14.8","25.2","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Gio 13","27.0","14.2","19.0","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Ven 14","21.0","13.0","17.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 15","0.0","11.4","24.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 16","0.0","14.0","25.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 17","0.0","11.7","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 18","0.0","12.5","24.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 19","6.0","14.8","21.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Gio 20","0.0","14.6","24.4","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 21","0.0","11.5","22.3","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Sab 22","0.0","12.1","23.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 23","0.0","17.7","25.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 24","0.0","16.9","25.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 25","6.0","17.0","24.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 26","4.0","17.5","24.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 27","0.0","19.7","26.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Ven 28","0.0","17.3","26.1","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 29","0.0","17.3","28.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 30","32.0","16.9","22.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
