"date","prec","tmin","tmax","bullet","color","um"
"Mer 1","1.0","6.1","12.0","https://www.3bmeteo.com/images/set_icone/7/49.png","#1461A1","mm"
"Gio 2","1.0","9.7","12.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 3","6.0","9.6","13.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Sab 4","7.0","8.2","14.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Dom 5","15.1","7.6","14.0","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Lun 6","24.0","5.0","8.7","https://www.3bmeteo.com/images/set_icone/7/8.png","#1461A1","mm"
"Mar 7","0.0","2.9","14.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 8","2.0","4.2","11.1","https://www.3bmeteo.com/images/set_icone/7/9.png","#1461A1","mm"
"Gio 9","8.0","4.9","11.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Ven 10","0.0","5.8","14.2","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Sab 11","0.0","5.2","13.1","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Dom 12","0.0","6.2","14.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 13","0.0","5.1","14.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Mar 14","0.0","3.4","14.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 15","0.0","1.6","14.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 16","0.0","1.2","14.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 17","0.0","2.3","13.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 18","4.0","5.5","10.1","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Dom 19","0.0","1.7","12.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 20","0.0","-0.4","12.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 21","0.0","0.4","13.1","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mer 22","0.0","4.7","12.0","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Gio 23","0.0","7.3","14.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Ven 24","9.0","8.6","14.2","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 25","7.0","6.7","14.4","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Dom 26","0.0","5.0","15.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 27","0.0","3.9","14.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mar 28","0.0","3.9","13.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
