"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","0.0","7.2","13.2","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 2","21.1","5.7","13.4","https://www.3bmeteo.com/images/set_icone/7/63.png","#1461A1","mm"
"Dom 3","8.0","2.2","9.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 4","0.0","-0.5","10.1","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Mar 5","3.0","1.8","9.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mer 6","6.0","4.6","9.3","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Gio 7","12.0","1.3","5.4","https://www.3bmeteo.com/images/set_icone/7/21.png","#1461A1","mm"
"Ven 8","0.0","1.0","8.4","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 9","0.0","-0.3","6.3","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 10","0.0","-3.4","6.2","https://www.3bmeteo.com/images/set_icone/7/1.png","#1461A1","mm"
"Lun 11","22.4","-0.8","6.0","https://www.3bmeteo.com/images/set_icone/7/21.png","#1461A1","mm"
"Mar 12","6.0","1.7","8.3","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mer 13","0.0","2.0","9.2","https://www.3bmeteo.com/images/set_icone/7/51.png","#1461A1","mm"
"Gio 14","0.0","0.3","10.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Ven 15","3.0","0.3","10.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Sab 16","0.0","0.8","11.3","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 17","2.0","2.3","9.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 18","6.0","1.4","8.2","https://www.3bmeteo.com/images/set_icone/7/4.png","#1461A1","mm"
"Mar 19","0.0","-1.2","9.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 20","0.0","-1.3","10.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 21","0.0","-0.6","11.1","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Ven 22","15.0","4.5","9.1","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Sab 23","31.0","2.0","9.0","https://www.3bmeteo.com/images/set_icone/7/56.png","#1461A1","mm"
"Dom 24","6.0","2.7","7.2","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 25","12.0","-0.2","5.0","https://www.3bmeteo.com/images/set_icone/7/10.png","#1461A1","mm"
"Mar 26","4.0","1.3","9.0","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 27","0.0","0.5","11.2","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Gio 28","0.0","-0.2","12.0","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
