"date","prec","tmin","tmax","bullet","color","um"
"Ven 1","0.0","11.2","26.7","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 2","0.0","9.8","27.8","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Dom 3","0.0","10.5","27.7","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Lun 4","4.0","13.7","24.8","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mar 5","4.0","12.3","23.9","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 6","0.0","11.9","25.1","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Gio 7","8.0","12.2","27.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Ven 8","32.2","13.8","26.5","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 9","2.0","12.3","25.5","https://www.3bmeteo.com/images/set_icone/7/2.png","#1461A1","mm"
"Dom 10","0.0","12.7","27.5","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Lun 11","0.0","12.3","28.6","https://www.3bmeteo.com/images/set_icone/7/50.png","#1461A1","mm"
"Mar 12","6.0","12.8","26.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Mer 13","18.0","14.4","21.6","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Gio 14","14.0","12.5","24.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 15","0.0","11.5","27.5","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Sab 16","0.0","11.7","29.1","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 17","3.0","11.2","28.8","https://www.3bmeteo.com/images/set_icone/7/28.png","#1461A1","mm"
"Lun 18","2.0","11.6","29.4","https://www.3bmeteo.com/images/set_icone/7/47.png","#1461A1","mm"
"Mar 19","2.0","12.6","31.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 20","0.0","12.0","33.2","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Gio 21","8.0","13.3","31.5","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Ven 22","9.0","14.3","24.8","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Sab 23","0.0","11.4","24.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Dom 24","5.0","8.4","26.4","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Lun 25","10.0","9.6","24.1","https://www.3bmeteo.com/images/set_icone/7/5.png","#1461A1","mm"
"Mar 26","0.0","8.9","26.8","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
"Mer 27","2.0","8.2","29.9","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Gio 28","6.0","10.3","29.5","https://www.3bmeteo.com/images/set_icone/7/3.png","#1461A1","mm"
"Ven 29","0.0","12.5","32.0","https://www.3bmeteo.com/images/set_icone/7/45.png","#1461A1","mm"
"Sab 30","0.0","12.6","31.6","https://www.3bmeteo.com/images/set_icone/7/44.png","#1461A1","mm"
